doc_id,text,platform
367,bbm romualdez kings corruption stole hundreds billions pesos taxpayers millions pilipinos drowning suffering starving death philippines needs new government revolution civil war corruption must stopped bull investigations nothing happened nobody goes jail congressmen involved corruption bull mindanao separated state run duterte family corruption drugs criminality cleanliness disciplined,youtube
368,lumabas nanakaw,youtube
369,crossed line corruptors something huge committed crime humanity,youtube
370,makukulong mismo presidente pumoprotekta,youtube
371,pwede ikulong kaagad invokved threat trigger revolt better ikullng pwede gawin state order,youtube
372,nakakaaliw toby pinsan buo bbm asawa romualdez pinsan buo bbm,youtube
373,nating pagtalunan uuwi magnanakaw yansa pinas simple gustong pauwiin gobyernong bbm madaling paraan kaso ayaw pauwiin nilang magkanda letse letse ultimo siguradong idadawit yun rason uuwi magnanakaw asa pinas lalong asang umunlad nariyan magnanakaw kongreso senado khit lgu umasa,youtube
374,ipinangako zaldy atty rondain,youtube
375,tianco nagsampa kaso ombudsman anomalya,youtube
376,threat life anywhere actually easier get rid outside philippines,youtube
377,side never admit involvement scam siempre innocent claim hope sleep night someone value human filipino lives defend kalulu,youtube
378,tumahimik tiangco script remulla romualdez director pweding credible witness credible gud luck philippines,youtube
379,bilyonaryo masarap tulog paranoid chiz jinggoy villanueva markolekta revilla marygrace piatos many corrupt politicians nagkakasakit memeltdown look napoles many mansions condominiums time hiding sleeping small mausoleum family cemetery magdala magnanakaw politicians hwag gawin career hwag maging dynasty,youtube
380,laying foundation application asylum yun yown,youtube
381,magnanakaw sinungaling three thieves please fill blanks mapasuko dhil pera pwede patahimikin hukoman kapangyarihan masturmind,youtube
382,pacheck navotas kasama toby panahon duterte hinde napagbigyan bbm biglang umingay,youtube
383,abotakot humihingi ebidensya akala kaso kala korte hahahahaa hoy pauwiin muna sumagot inquiry kailangan ebidensya kang magpayaman ganyang paraaan atorne,youtube
384,flight indications guilt,youtube
385,cant least answer questions via zoom takot cya cyber attack,youtube
386,atty zaldy birds feather flock together expect umasa pere pera moral values asa,youtube
387,manhunt zaldy,youtube
388,fear facing trial,youtube
389,daming palusot gawin wanted person yani,youtube
390,takot takot magnakaw ehh yaman umupa security takot umamin kilala mataas king buwaya sasabit,youtube
391,dati kinompronta,youtube
392,matinik madulas tngnang zco mahina govt nakakulong bitay nayan ibang bansa,youtube
393,halata,youtube
394,magkano bayad atty rondain sinungaling,youtube
395,abugado zaldy traydor bayan pera maaatim irepresent magnanakaw mamatay atty,youtube
396,nakikita tiangco naalala anak nyang tommy kasama tim kulit tommy,youtube
397,kasama romualdez peru prenutiktahan govt,youtube
398,mamatay den buayang,youtube
399,zaldy matakot karma,youtube
400,rondain evil lawyer dress,youtube
401,zaldy anyari romualdez tinakpan,youtube
402,kapal attorney zaldy maliwanag nagdarambong cliente sasabihin pang inosente pauuwiin,youtube
403,rondain greedy lawyer,youtube
404,carmina job tanong,youtube
405,failed cebu overdevelopment cebu buildings concern environment prioritize one calamity strikes long term development water ways get hold politko magnanakaw haya malunod naka nakaw tiba2 nakakuha bilyones pera dedepensa pagbayad abogado maski million gagastohin,youtube
406,trying hard max tiangco pagtuturo former speaker siyang bahid file case romualdez ebidensiya halatang inggit meron former speaker,youtube
407,wont able without romualdez president commin sense,youtube
408,attorney rondain press conference sucks let know accusations billion missing billion zaldy parked accounts aware first place case mindoro oriental mindoro occidental budget received amount billion pesos researched toby tiangco many nefarious transactions zaldy receives millions millions ghost kick backs private contractors discaya jail testifies client receives kickbacks bgc boys attested multiple times isn surprising fact gutesa testimony group delivered multiple numbers attache case suitcases containing million pesos numbering per van delivered house romualdez client thief balls face multiple accusations getting service personal lawyer defend zaldy gonna massive faikure tainted lies creating alibi full hypocrisy saying life danger threat life total crap lies attorney queation ask queation zaldy felt sane way regions towns suffered severely due failure zaldy contractor company made zaldy conscience lives danger right zaldy telling filipino main reason coming back home threat life enough enough zaldy alibi gonna bite nation suffered ghost amd sun standards made born yesterday clearly understood escape hide moron zaldy coward hide covering stolen wealth money case whether come home defend ckurt law evidence piling strong many witnesses proved tried absentia eventually found guilty mean tlthe whole narratives tells resigned post representative order escape scrutiny government failed comstituents bicol gave massive embarassment well volition choose fugitive politician run big shame cannot bring wealth die know coward think still save personal reputation name family come home face accusations agains otherwise run cannot hide warrant arrest served face via interpol,youtube
409,bakeet grace poe ndi ipatawag pinakamalke insertion 11b member bicam comitty tahimik grace poe baka nakalayas bansa,youtube
410,zaldy lawyer daydreaming told innocent whether likes fall arms law plunder malversation funds kakapal magsimula zaldy pati lieyer laki binayad lieyer,youtube
411,baka pwede nting tawaging saint zaldy masyadong banal pagkakakilala pagkaka describe lawyer hiyang hiya batang araw araw dumadaan baha dhil kabulastugan nla,youtube
412,sangkot mang kurapsyon,youtube
413,lakas loob atty kakamipii president,youtube
414,threatened holds truth mastermind since,youtube
415,keep interviewing politician pogi wait court hear try matter mang bisa gusto pogi eying position useless court talk forget legit agency investigate,youtube
416,well masyadong estimating evil namn tianco definitely banta zaldy nanaman kunwa kunwaring ngyayari bayan maiging gawin iencourage zaldy pahayag knyang depensa videos interview online siguradong sigurado kakampi sure weighing situation mahirap pigain obvious pinalano talgang kurapsyon purpose malaman totoo confirmation nlng mula sknya kailangan totoong ngyari kasabwat,youtube
417,cut chase file everything pfool carmina ask abs cbn lawyers help prove wrong blah blah blah,youtube
418,won govt cancel passport force return dying nothing done frustrating lawyer defend zaldy scale corruption salahula ipaanod baha,youtube
419,life threat ginamit dati dating teves kita napabalik sha sha napatay lumang tugtugin life threat zaldy ayaw nyang bumalik ayaw ipa cancel passport bakeeetttt,youtube
420,abogago,youtube
421,isalang kapatid christopher,youtube
422,pilitin makuha minutes small meeting ibanpang kasama meting yun house archive,youtube
423,korte magpaliwanag umuwi harapin kaso kinalaman nakawan,youtube
424,pagsuotin bullet proof helmet pati harap helmet lagyan bullet proof pati buong katawan lagyan bullet proof isakay bullet proof vehicle paligiran daang body guard billion saln previous declaration pwede gawin zaldy dahilan iisipin guilty unang dahilan medical,youtube
425,barbero naguusap speculation magpakita ebidensya dalhin tamang ahensya baka makatulong hearsay,youtube
426,obviously government want home get teves quiboloy alice gou reason get unless afraid get implicated,youtube
427,susunod namang guilty politician kundi napoles discaya haaaay,youtube
428,nasagot tiangco,youtube
429,katakutan guilty makikipag patayan guilty,youtube
430,zaldy puppet tamba bbm truth,youtube
431,zaldy stands corruptions cover ups,youtube
432,zaldy biggest corrupt government official history philippines stupid leave country family alone guilty action another one many excuses stick lawyer another corrupt person coz siding evil instead,youtube
433,dina nagluklok naglulukohan,youtube
434,abolish congress susi pra maging maunlad bansa,youtube
435,ask ombudsman remulla pco lagi hinaharap media naka tawa gobyerno bangag,youtube
436,malaking sindikato gobyerno,youtube
437,panahon duterte sara lumaganap pagnanakaw patuloy nangyayari term marcos bbm must resign gross negligence led corrupt gov,youtube
438,opposition tinatarget remulla plu der case kaso peru tuta nakatanggap billion plunder case kadituta bibayad pumirma impeachment sarah gising pinoy political syndicate,youtube
439,destroy philippines country leaders government evil corrupt,youtube
440,boying bida,youtube
441,tama magkakasabwat cla bbm romualdez,youtube
442,bang inaasahan gobyerno mismo leader meron papunta bangin percy,youtube
443,sabwatan gov official peror pang kaso,youtube
444,sama muna marcos kasuhan dina makaka pasa approval,youtube
445,blaim duterte see mentioning dates years starting duterte time bias investigation believe romualdez put behind bars,youtube
446,kasalanan duterte paikutin bayan final imbestigasyon malamang malamang duterte itturong gawa sukang suka kme kalokohan ombadsman remulla pilit inililigaw inililihis hayup buaya imbestigasyon sarile cno mastermind masyado pinagugulo usapin namo,youtube
447,purobkayo presscon ngyayari drama,youtube
448,makukulong alams haysss,youtube
449,salute ombudsman boying remulla,youtube
450,ombudsman ngaun pinaka worst,youtube
451,malaking mafia gobyerno bansa tama term connivance kakakaisa sabwatan nasasarapan papatayan pwesto mamando kabinipisyo nasasarapan patuloy ginawa maninindigan matapos mananagut katiwalian,youtube
452,dati pasikot2 ilang months lumipas klaring klaro satingin niyi magla2kas loob silang kapit taas mismo dating speaker maramu kumanta pilit nili2his gobyerno higit bago mapasa budget dami question sinasabi patuloy parin pinirmahan pangulo gawin bobo halatang halata administration nato pinaka kurap history sila2 nagsasabwatan,youtube
453,dabi pasikot2 ilang months lumipas klaring klaro satingin niyi magla2kas loob silang kapit taas mismo dating speaker maramu kumanta pilit nili2his gobyerno higit bago mapasa budget dami question sinasabi patuloy parin pinirmahan pangulo gawin bobo halatang halata administration nato pinaka kurap history sila2 nagsasabwatan,youtube
454,pangitingiti official samantala mamayang pilipino lumalangoy baha,youtube
455,daldal tanong meron kakasuhan tax ina,youtube
456,fact namang bugfish makulong,youtube
457,economic sabotage,youtube
458,malinaw sabwatan,youtube
